Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
330020905000073;1;0;259187;259187;0;0;1;18;33;42;18;11;4;1;5;
330020905000074;1;0;671386;671386;0;1;2;7;48;85;32;39;12;3;3;
330020905000075;1;0;463257;463257;0;1;2;3;14;36;15;16;10;4;0;
330020905000076;1;0;684948;684948;0;1;10;24;72;58;37;29;18;1;9;
330020905000077;1;0;376131;376131;0;0;0;2;17;28;21;15;13;3;3;
330020905000078;1;0;304468;304468;0;0;3;2;23;28;19;9;6;3;0;
330020905000079;1;0;531456;531456;0;1;3;4;24;62;26;23;16;3;4;
330020905000080;1;0;732046;732046;0;0;7;13;51;68;33;29;23;5;5;
330020905000081;1;0;669636;669636;0;3;15;37;107;99;43;24;5;0;7;
330020905000082;1;0;486166;486166;0;1;3;27;51;57;26;14;15;3;3;
330020905000083;1;0;246007;246007;0;3;10;51;67;31;7;3;1;1;1;
330020905000084;1;0;172371;172371;0;4;13;28;46;19;4;3;0;1;28;
330020905000085;1;0;420505;420505;0;0;14;54;110;73;14;12;2;1;27;
330020905000086;1;0;154592;154592;0;2;7;25;42;25;6;3;2;0;5;
330020905000087;1;0;54580;54580;0;3;9;28;20;7;1;0;0;0;11;
330020905000088;1;0;205586;205586;0;0;6;17;48;31;15;5;1;0;2;
330020905000089;1;0;31755;31755;0;0;1;0;4;6;1;2;0;0;0;
330020905000090;1;1;20790;20790;0;0;1;9;8;2;0;0;0;0;3;
330020905000091;1;0;100030;100030;0;2;6;9;29;12;0;3;1;0;15;
330020905000092;1;1;183828;183728;100;3;20;38;34;38;5;7;0;0;11;
330020905000093;1;0;160554;160554;0;2;11;34;51;20;6;3;2;1;3;
330020905000094;1;2;163428;162538;890;2;3;42;41;30;2;4;0;0;0;
330020905000095;1;0;183326;183326;0;2;3;20;41;28;6;8;1;2;3;
330020905000096;1;1;202981;201781;1200;3;6;17;39;32;10;8;1;0;5;
330020905000097;1;0;118422;118422;0;0;4;2;15;9;9;6;2;0;9;
330020905000098;1;0;232171;232171;0;0;5;10;19;28;18;7;4;3;3;
330020905000099;1;0;321163;321163;0;1;6;40;68;41;11;13;5;1;8;
330020905000100;1;1;253434;251904;1530;1;7;8;36;29;12;14;3;3;8;
330020905000101;1;1;278691;277191;1500;0;1;2;19;29;19;16;5;1;1;
330020905000102;1;0;295472;295472;0;2;3;23;33;26;20;14;4;0;14;
330020905000103;1;0;340685;340685;0;0;0;6;27;50;21;17;10;0;3;
330020905000104;1;0;566737;566737;0;0;1;5;16;40;20;38;29;9;4;
330020905000105;1;0;288795;288795;0;0;1;4;9;26;16;18;5;4;0;
330020905000106;1;0;857397;857397;0;0;2;7;33;45;35;31;27;10;3;
330020905000107;1;0;336566;336566;0;1;2;28;43;36;20;10;5;2;2;
330020905000108;1;0;414666;414666;0;0;1;5;15;28;26;28;15;8;0;
330020905000109;1;0;1027626;1027626;0;0;0;1;15;41;42;42;40;20;1;
330020905000110;1;1;166637;165937;700;0;0;1;8;6;13;3;4;2;0;
330020905000111;1;0;51140;51140;0;0;0;1;1;3;3;2;2;1;0;
330020905000112;1;2;360752;360752;0;0;0;1;3;13;6;15;14;5;4;
330020905000113;1;0;14254;14254;0;0;4;1;3;4;0;0;1;0;0;
330020905000114;1;0;138787;138787;0;5;12;34;46;25;3;1;0;0;1;
330020905000115;1;0;115894;115894;0;2;9;17;48;14;1;1;1;0;7;
330020905000116;1;0;27353;27353;0;0;3;12;5;6;1;0;0;0;7;
330020905000117;1;0;266992;266992;0;8;18;67;98;35;7;3;1;0;16;
330020905000118;1;0;482239;482239;0;9;46;116;147;58;10;5;2;0;48;
330020905000119;1;0;282362;282362;0;5;19;67;78;34;5;7;1;0;7;
330020905000120;1;0;57457;57457;0;1;7;16;17;7;1;2;0;0;2;
330020905000121;1;0;32121;32121;0;3;2;8;6;5;3;1;0;0;2;
330020905000122;1;4;177046;169496;7550;1;0;5;9;13;3;12;8;2;1;
330020905000124;4;0;109561;109561;0;0;5;30;32;17;1;1;1;0;6;
330020905000125;8;0;34172;34172;0;0;4;7;21;4;1;0;0;0;2;
330020905000126;1;0;294085;294085;0;5;9;29;46;42;8;6;6;3;16;
330020905000127;1;0;731807;731807;0;2;4;13;26;38;21;15;29;15;3;
330020905000128;1;0;273357;273357;0;8;19;40;40;21;10;12;4;1;9;
330020905000129;1;0;290692;290692;0;0;0;3;14;30;15;13;9;1;0;
330020905000130;1;0;363031;363031;0;0;8;39;82;69;12;8;4;1;5;
330020905000131;1;0;213668;213668;0;0;4;10;41;41;13;6;0;0;0;
330020905000132;1;2;211850;207310;4540;2;5;19;54;30;14;4;1;0;2;
330020905000133;1;0;254931;254931;0;7;15;45;89;40;2;2;2;0;1;
330020905000134;1;0;138978;138978;0;10;16;45;46;21;7;0;0;0;14;
330020905000135;1;0;271602;271602;0;1;11;48;86;53;5;4;0;0;3;
330020905000136;1;0;254878;254878;0;2;9;34;51;39;6;10;3;0;3;
330020905000137;1;0;335723;335723;0;0;1;10;27;30;17;17;10;0;3;
330020905000138;1;0;137347;137347;0;5;25;44;46;18;0;0;0;0;20;
330020905000139;1;1;79071;76071;3000;0;4;10;6;6;7;2;1;0;10;
330020905000140;1;0;161347;161347;0;3;15;38;63;28;0;0;1;0;4;
330020905000141;1;1;102937;102537;400;6;22;34;28;21;0;0;1;0;8;
330020905000142;1;0;203013;203013;0;1;7;30;69;25;9;2;1;0;6;
330020905000143;1;0;345623;345623;0;0;8;33;65;41;19;12;2;2;1;
330020905000144;1;0;134566;134566;0;3;7;21;23;21;8;4;1;0;1;
330020905000145;1;2;88888;88598;290;8;8;17;30;7;3;2;1;0;13;
330020905000146;1;0;314393;314393;0;0;3;14;33;38;23;14;4;0;0;
330020905000147;1;0;647696;647696;0;1;4;12;46;65;34;24;21;1;3;
330020905000148;1;1;623549;623549;0;2;3;19;32;39;28;21;26;2;4;
330020905000149;1;1;58721;57811;910;2;4;16;8;14;2;1;0;0;1;
330020905000150;1;0;127745;127745;0;2;11;16;19;15;4;3;4;0;0;
330020905000151;1;0;100217;100217;0;2;4;13;19;19;7;4;0;0;3;
330020905000152;1;0;77977;77977;0;7;9;20;27;10;1;1;0;0;4;
330020905000153;1;1;160192;159739;453;3;11;42;39;23;3;3;2;0;2;
330020905000154;1;0;20711;20711;0;1;0;5;6;4;0;1;0;0;0;
330020905000155;1;0;49880;49880;0;0;3;8;15;9;0;1;1;0;0;
330020905000156;1;0;69331;69331;0;1;10;7;14;19;2;1;0;0;1;
330020905000157;1;0;221925;221925;0;11;22;71;97;36;2;2;0;0;21;
330020905000158;1;0;42927;42927;0;3;0;10;20;6;1;0;0;0;1;
330020905000159;1;0;64156;64156;0;0;2;5;22;12;1;0;1;0;2;
330020905000160;1;0;37370;37370;0;1;6;18;12;4;0;0;0;0;3;
330020905000161;1;1;108163;108163;0;11;16;37;42;16;2;0;0;0;9;
330020905000162;1;0;133771;133771;0;1;3;18;31;14;2;6;1;1;3;
330020905000163;1;0;69209;69209;0;2;1;14;26;8;1;1;1;0;2;
330020905000164;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
330020905000165;1;0;159064;159064;0;4;10;47;44;22;4;1;0;0;4;
330020905000166;1;0;82266;82266;0;0;4;7;18;14;6;2;0;0;0;
330020905000167;1;0;47416;47416;0;0;5;14;27;4;1;0;0;0;0;
330020905000168;1;0;9680;9680;0;0;0;3;5;1;0;0;0;0;0;
330020905000169;1;0;63269;63269;0;0;4;15;22;13;1;1;0;0;5;
330020905000170;1;0;32295;32295;0;0;3;5;14;3;2;0;0;0;0;
330020905000171;1;0;52725;52725;0;3;8;20;17;5;0;0;0;0;7;
330020905000172;1;0;13970;13970;0;0;2;2;5;3;0;0;0;0;0;
330020905000173;1;0;12400;12400;0;0;0;6;4;1;0;0;0;0;0;
330020905000174;1;1;49186;49186;0;2;2;10;22;5;1;0;0;0;2;
330020905000175;1;0;37740;37740;0;1;1;1;4;5;0;1;1;0;1;
330020905000176;1;8;139509;128389;11120;2;13;40;54;16;3;1;0;0;5;
330020905000177;1;0;22652;22652;0;0;3;2;11;2;1;0;0;0;1;
330020905000178;1;0;5500;5500;0;0;1;2;1;0;1;0;0;0;3;
330020905000179;1;0;72521;72521;0;4;8;26;21;7;0;1;0;0;5;
330020905000180;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
330020905000181;1;3;33084;29130;3954;0;1;13;18;1;0;0;0;0;2;
330020905000182;1;0;52560;52560;0;1;0;10;14;5;1;2;0;0;8;
330020905000183;1;0;11107;11107;0;0;0;4;6;0;0;0;0;0;0;
330020905000184;1;0;24440;24440;0;0;1;6;10;1;1;1;0;0;0;
330020905000185;1;0;26564;26564;0;0;0;5;9;5;3;0;0;0;1;
330020905000186;1;0;66055;66055;0;4;8;25;19;10;0;0;0;0;3;
330020905000187;1;0;23682;23682;0;0;5;9;11;0;0;0;0;0;1;
330020905000188;1;0;146461;146461;0;8;22;54;58;14;4;0;0;0;4;
330020905000189;1;0;159925;159925;0;15;20;48;59;14;4;3;0;0;0;
330020905000190;1;1;230118;229608;510;1;25;57;57;30;6;4;1;0;2;
330020905000191;1;0;239008;239008;0;1;22;33;56;27;11;4;5;0;4;
330020905000192;1;0;96816;96816;0;5;14;31;34;12;2;2;0;0;3;
330020908000001;1;0;139430;139430;0;0;0;7;7;12;2;12;3;1;2;
330020908000002;1;0;100431;100431;0;0;1;3;12;12;3;4;3;1;0;
330020908000003;1;0;345009;345009;0;0;1;5;10;11;15;5;13;4;0;
330020908000004;1;0;123123;123123;0;0;1;5;9;11;4;9;3;1;0;
330020908000005;1;0;234786;234786;0;2;5;16;34;24;15;7;1;1;1;
330020908000006;1;0;311670;311670;0;1;4;16;56;25;11;14;9;2;1;
330020908000007;1;0;115398;115398;0;1;2;6;6;5;8;6;3;0;3;
330020908000008;1;0;139737;139737;0;0;0;9;13;11;8;5;5;0;1;
330020908000009;1;0;58399;58399;0;1;0;1;8;4;2;2;1;1;2;
330020908000010;1;0;158065;158065;0;5;3;21;43;25;8;2;3;0;8;
330020908000011;1;0;139575;139575;0;7;22;24;30;23;5;2;3;0;17;
330020908000012;1;0;98160;98160;0;4;13;23;28;16;2;1;1;0;10;
330020908000013;1;0;196604;196604;0;3;8;42;31;22;8;5;4;0;10;
330020908000014;1;0;137042;137042;0;2;4;13;18;18;5;6;3;0;10;
330020908000015;1;0;148432;148432;0;1;2;7;13;14;9;8;1;2;1;
330020908000016;1;0;198689;198689;0;0;0;1;5;16;10;9;12;1;2;
330020908000017;1;0;184633;184633;0;0;0;6;15;11;7;6;5;3;1;
330020908000018;1;0;117585;117585;0;0;0;5;10;5;4;4;3;1;1;
330020908000019;1;0;109607;109607;0;0;2;3;9;15;5;6;3;1;5;
330020908000020;1;0;178105;178105;0;3;5;13;36;34;10;3;1;0;0;
330020908000021;1;0;160658;160658;0;3;7;23;30;25;3;1;2;1;10;
330020908000022;1;0;100409;100409;0;2;3;17;21;15;8;3;0;0;4;
330020908000023;1;0;226671;226671;0;3;13;42;41;30;13;6;2;1;10;
330020908000024;1;1;237608;237608;0;0;0;4;11;8;6;9;9;6;2;
330020908000025;1;0;230191;230191;0;0;0;8;19;17;11;6;9;3;2;
330020908000026;1;0;138153;138153;0;0;1;4;14;13;4;7;7;0;0;
330020908000027;1;0;144910;144910;0;2;3;14;20;12;7;3;0;1;3;
330020908000028;1;0;214589;214589;0;3;4;6;17;22;12;9;5;2;1;
330020908000029;1;0;160880;160880;0;1;4;8;14;17;10;6;5;0;8;
330020908000031;1;2;85715;83705;2010;4;6;26;30;10;1;1;0;0;8;
330020908000032;8;0;95621;95621;0;0;2;1;8;2;0;1;2;1;1;
330020908000033;1;0;244789;244789;0;0;3;17;23;30;14;6;6;1;2;
330020908000034;1;0;226122;226122;0;1;1;0;7;13;8;8;5;4;2;
330020908000035;1;1;149858;149358;500;0;1;14;13;16;2;5;3;3;0;
330020908000036;1;0;113776;113776;0;0;2;2;17;15;10;3;2;0;2;
330020908000037;1;0;101023;101023;0;6;8;17;34;9;7;0;2;0;12;
330020908000038;1;0;99665;99665;0;1;2;11;18;13;2;3;1;1;1;
330020908000039;1;0;121181;121181;0;0;3;5;10;14;5;6;2;1;2;
330020908000040;1;0;159229;159229;0;2;4;18;31;25;6;2;5;1;4;
330020908000041;1;0;29617;29617;0;6;9;15;7;3;0;0;0;0;0;
330020908000042;1;0;101400;101400;0;7;15;31;25;23;0;0;0;0;7;
330020908000043;1;0;9190;9190;0;2;4;3;1;1;0;0;0;0;1;
330020908000044;1;0;31911;31911;0;0;8;8;12;2;2;0;0;0;2;
330020908000045;1;0;14440;14440;0;1;1;6;6;1;0;0;0;0;3;
330020908000046;1;0;18185;18185;0;0;3;7;6;3;0;0;0;0;1;
330020908000047;1;0;157307;157307;0;4;15;42;52;22;3;0;0;0;14;
330020908000048;1;0;68643;68643;0;3;6;25;18;16;2;1;0;0;6;
330020910000001;1;0;172845;172845;0;1;7;24;57;26;9;1;0;0;3;
330020910000002;1;0;268196;268196;0;2;20;66;75;44;7;0;1;2;3;
330020910000003;1;1;356050;355540;510;3;18;67;117;42;14;6;4;2;4;
330020910000004;1;0;283172;283172;0;2;16;53;79;26;4;2;2;0;2;
330020910000005;1;0;105447;105447;0;1;7;17;30;16;5;1;2;0;4;
330020910000006;1;0;260557;260557;0;5;7;42;78;43;10;7;0;1;6;
330020910000007;1;0;181067;181067;0;3;20;41;57;34;5;4;1;0;12;
330020910000008;1;0;202928;202928;0;3;21;50;72;29;5;2;1;0;8;
330020910000009;1;0;50740;50740;0;0;1;5;7;13;4;3;1;0;1;
330020910000010;4;0;104775;104775;0;4;20;27;39;7;1;1;1;0;9;
330020910000011;8;1;128987;128487;500;1;15;37;41;16;2;0;0;0;2;
330020910000012;8;0;85660;85660;0;2;10;39;29;10;0;2;0;0;7;
330020910000013;8;0;55243;55243;0;3;19;22;22;3;1;0;0;0;4;
330020910000014;8;0;12890;12890;0;0;1;5;6;0;0;0;0;0;4;
330020910000015;8;0;65921;65921;0;2;8;22;26;9;0;0;0;0;1;
330020910000016;8;0;151821;151821;0;4;17;30;61;15;3;1;0;1;4;
330020910000017;8;0;36619;36619;0;0;4;13;21;3;1;0;0;0;2;
330020910000018;8;0;105492;105492;0;0;15;30;61;6;0;1;0;0;2;
330020910000019;1;0;216356;216356;0;4;17;50;69;43;0;2;0;1;5;
330020910000020;1;0;209737;209737;0;4;21;38;63;14;1;0;0;0;2;
330020910000021;1;0;40050;40050;0;0;4;25;16;1;0;0;0;0;0;
330020912000001;1;1;181167;180657;510;0;1;6;24;22;8;3;6;2;18;
330020912000002;1;0;302341;302341;0;2;5;15;21;30;14;6;8;3;3;
330020912000003;1;0;284504;284504;0;0;5;18;49;36;14;11;5;1;2;
330020912000004;1;0;283126;283126;0;1;1;17;42;28;5;8;6;3;3;
330020912000005;1;0;76630;76630;0;0;1;7;12;12;3;3;1;0;8;
330020912000006;1;1;147685;147175;510;0;0;9;21;14;9;6;6;0;4;
330020912000007;1;0;47339;47339;0;0;0;2;8;2;3;1;1;1;1;
330020912000008;1;0;69721;69721;0;0;2;2;3;11;6;2;3;0;1;
330020912000009;1;0;136661;136661;0;0;0;5;8;9;3;7;7;1;0;
330020912000010;1;0;107940;107940;0;0;1;4;10;6;8;5;1;3;0;
330020912000011;1;0;145109;145109;0;0;1;5;12;18;6;7;4;1;1;
330020912000012;1;0;192154;192154;0;0;1;6;14;20;1;5;6;4;1;
330020912000013;1;3;255065;254865;200;1;4;14;22;23;10;11;4;3;5;
330020912000014;1;0;43873;43873;0;1;1;1;4;4;3;4;1;0;0;
330020912000015;1;0;271049;271049;0;0;5;10;33;18;15;11;3;5;4;
330020912000017;1;0;95909;95909;0;1;15;34;36;4;2;1;2;0;12;
330020912000018;1;1;30636;30486;150;0;1;4;9;4;3;0;0;0;2;
330020912000019;1;0;127424;127424;0;1;2;6;16;13;4;3;5;1;1;
330020915000001;1;0;406130;406130;0;0;11;50;129;82;16;7;2;0;6;
330020915000002;1;0;324142;324142;0;0;7;33;76;67;16;5;0;0;7;
330020915000003;1;0;140816;140816;0;5;15;27;70;16;4;1;0;0;6;
330020915000004;1;0;242678;242678;0;0;18;56;92;47;4;1;1;0;5;
330020915000005;1;2;126309;126309;0;9;26;53;45;11;2;0;0;0;55;
330020915000006;1;0;169054;169054;0;1;5;30;42;26;2;4;1;0;15;
330020915000007;1;0;241373;241373;0;0;5;23;64;46;11;6;2;0;2;
330020915000008;1;0;250849;250849;0;1;3;17;41;57;12;4;0;0;7;
330020915000009;1;0;31670;31670;0;3;1;5;12;6;2;0;0;0;0;
330020915000010;1;0;81086;81086;0;2;7;19;31;6;0;2;1;0;8;
330020915000011;3;0;21534;21534;0;0;0;6;10;2;1;0;0;0;2;
330020915000012;3;0;86346;86346;0;3;7;20;40;5;1;1;0;0;8;
330020915000013;3;0;19522;19522;0;0;1;1;8;4;1;0;0;0;1;
330020915000014;3;0;82698;82698;0;5;11;29;41;10;2;1;0;0;6;
330020915000015;8;0;32198;32198;0;2;5;7;15;5;0;0;0;0;0;
330020915000016;8;0;50554;50554;0;1;6;9;18;5;0;1;1;0;12;
330020915000017;8;0;19230;19230;0;0;5;9;9;0;1;0;0;0;7;
330020915000018;8;0;253675;253675;0;13;24;105;96;15;3;2;0;0;2;
330020915000019;8;0;80208;80208;0;4;18;31;25;1;1;0;0;1;5;
330020915000020;8;0;68015;68015;0;1;21;23;14;3;0;0;0;0;2;
330020915000021;8;0;9890;9890;0;1;6;3;5;0;0;0;0;0;2;
330020915000022;8;0;16990;16990;0;2;5;8;8;0;0;0;0;0;0;
330020915000023;8;0;13230;13230;0;0;2;2;8;2;0;0;0;0;2;
330020915000024;8;0;6410;6410;0;0;6;2;1;1;0;0;0;0;1;
330020915000025;8;0;6975;6975;0;1;4;3;1;1;0;0;0;0;0;
330020915000026;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
330020915000027;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
330020915000028;1;0;218413;218413;0;1;16;52;75;25;3;2;1;0;5;
330020915000029;1;0;237193;237193;0;3;21;48;101;30;6;3;0;0;14;
330020915000030;1;0;201345;201345;0;3;6;41;74;40;4;0;0;0;16;
330020915000031;1;0;334304;334304;0;10;20;75;90;46;13;4;1;0;49;
330020915000032;1;0;50360;50360;0;0;3;12;23;9;1;0;0;0;0;
330020915000033;1;0;176793;176793;0;0;13;25;45;30;2;2;1;0;10;
330020915000034;1;0;23455;23455;0;1;6;10;7;1;0;0;0;0;2;
330020915000035;1;0;255407;255407;0;7;30;81;95;23;6;2;0;0;7;
330022505000001;1;5;459762;445232;14530;0;7;45;110;63;23;12;3;1;6;
330022505000002;1;0;287694;287694;0;0;3;21;42;49;19;5;6;0;2;
330022505000003;1;0;363420;363420;0;3;30;37;50;34;10;13;3;2;4;
330022505000004;1;0;365019;365019;0;2;5;20;48;75;12;14;4;1;2;
330022505000005;1;0;191795;191795;0;1;5;28;53;41;8;1;1;0;0;
330022505000006;1;0;146196;146196;0;3;4;18;29;25;4;2;2;0;9;
330022505000007;1;0;313495;313495;0;1;7;36;73;50;19;6;2;0;6;
330022505000008;1;0;346621;346621;0;1;4;18;46;39;22;11;5;0;6;
330022505000009;1;0;565356;565356;0;0;7;31;80;68;25;10;7;4;7;
330022505000010;1;0;176832;176832;0;7;6;38;49;36;4;1;0;0;6;
330022505000011;1;0;342705;342705;0;7;5;43;76;53;11;10;1;0;3;
330022505000012;1;0;373521;373521;0;7;18;64;96;45;10;11;2;1;18;
330022505000013;1;0;363710;363710;0;3;19;62;87;44;7;4;4;2;54;
330022505000014;5;0;186149;186149;0;0;7;32;52;20;1;6;1;2;2;
330022505000015;8;0;125904;125904;0;2;9;28;46;16;2;0;0;0;3;
330022505000016;8;0;20951;20951;0;1;2;3;5;3;0;0;1;0;3;
330022505000017;8;0;93883;93883;0;1;9;43;24;18;2;0;1;0;0;
330022505000018;1;0;186429;186429;0;6;18;50;68;22;4;0;0;0;9;
330022505000019;1;0;195919;195919;0;0;11;25;46;39;3;4;1;0;4;
330022505000020;1;0;311562;311562;0;0;9;37;59;41;15;10;2;1;12;
330022505000021;1;0;140510;140510;0;0;0;3;8;18;4;3;4;1;0;
330022505000022;8;0;122348;122348;0;1;9;28;31;22;3;2;0;0;2;
330023305000001;1;0;217754;217754;0;0;2;4;10;32;6;15;4;2;0;
330023305000002;1;2;245211;240811;4400;0;0;5;16;31;11;17;8;2;2;
330023305000003;1;0;187907;187907;0;0;1;8;11;24;6;6;3;3;8;
330023305000004;1;0;286817;286817;0;0;0;5;15;24;5;15;7;6;1;
330023305000005;1;0;126042;126042;0;0;2;5;21;17;1;2;1;3;0;
330023305000006;1;1;379754;379244;510;1;3;14;29;27;14;10;9;4;8;
330023305000007;1;0;270611;270611;0;0;1;7;20;17;11;11;11;1;3;
330023305000008;1;0;134595;134595;0;0;0;2;15;15;2;6;5;1;5;
330023305000009;1;0;170652;170652;0;0;0;3;17;25;7;5;5;3;2;
330023305000010;1;0;575504;575504;0;2;5;36;98;98;29;15;7;2;4;
330023305000011;1;0;617483;617483;0;0;4;9;51;57;29;16;18;3;8;
330023305000012;1;0;206594;206594;0;0;1;8;25;31;7;13;5;0;2;
330023305000013;1;0;143558;143558;0;0;1;3;24;23;14;1;3;0;0;
330023305000014;1;0;254284;254284;0;0;6;11;28;13;16;7;9;1;5;
330023305000015;1;0;56075;56075;0;0;1;2;14;12;3;2;0;0;0;
330023305000016;1;0;310751;310751;0;0;4;9;47;36;16;8;5;3;1;
330023305000017;1;0;349583;349583;0;0;5;11;36;21;13;15;7;6;24;
330023305000018;1;0;114270;114270;0;0;0;2;12;5;4;6;2;1;0;
330023305000019;1;1;193822;193822;0;0;6;18;29;38;13;4;0;2;8;
330023305000020;1;0;378029;378029;0;1;6;25;79;74;26;10;3;0;3;
330023305000021;1;0;344233;344233;0;2;7;37;83;79;14;5;1;1;8;
330023305000022;1;0;254384;254384;0;0;5;25;68;59;12;4;0;0;0;
330023305000023;1;0;212633;212633;0;0;6;24;41;38;7;5;3;0;6;
330023305000024;1;2;267830;265905;1925;2;5;33;61;43;11;5;2;1;3;
330023305000025;1;0;431771;431771;0;4;8;39;85;76;18;10;2;1;8;
330023305000026;1;0;120458;120458;0;0;6;20;42;19;1;5;0;0;11;
330023305000027;1;0;504182;504182;0;1;2;37;90;67;34;14;7;0;3;
330023305000028;1;0;443082;443082;0;2;5;37;95;56;11;15;9;1;4;
330023305000029;1;0;341428;341428;0;1;9;21;50;44;21;8;3;0;9;
330023305000030;1;0;58200;58200;0;0;0;1;3;4;1;2;4;0;3;
330023305000031;1;0;108205;108205;0;0;0;3;18;19;0;2;4;1;5;
330023305000032;1;0;47880;47880;0;0;0;1;5;11;4;2;0;0;3;
330023305000033;1;0;968210;968210;0;0;2;3;29;40;19;24;27;14;3;
330023305000034;1;0;308105;308105;0;0;0;1;22;23;7;10;11;7;0;
330023305000035;1;0;319452;319452;0;0;0;7;20;43;14;8;5;5;5;
330023305000036;1;0;270124;270124;0;1;3;11;52;19;7;4;7;4;10;
330023305000037;1;1;429004;428493;511;0;4;27;50;65;25;11;10;1;9;
330023305000038;1;0;345808;345808;0;0;6;29;66;67;14;6;0;3;10;
330023305000039;1;0;139983;139983;0;0;2;2;10;25;8;2;1;2;1;
330023305000040;1;0;253344;253344;0;0;1;3;17;26;21;8;5;3;1;
330023305000041;1;0;93413;93413;0;0;0;1;2;9;6;7;3;0;0;
330023305000042;1;0;108125;108125;0;0;0;2;11;10;4;5;1;1;4;
330023305000043;1;0;337127;337127;0;0;0;7;15;30;12;16;8;4;1;
330023305000045;1;0;244982;244982;0;3;4;30;63;33;9;4;2;0;2;
330023305000046;1;0;281789;281789;0;0;3;28;56;52;8;5;5;0;2;
330023305000047;1;0;209756;209756;0;0;3;19;41;28;6;8;4;0;14;
330023305000048;1;0;174864;174864;0;0;4;16;27;30;8;6;1;0;4;
330023305000049;1;0;222384;222384;0;1;7;19;45;56;6;4;1;0;3;
330023305000050;1;2;122303;121103;1200;0;1;6;22;22;6;0;3;1;0;
330023305000051;1;0;293098;293098;0;0;6;41;72;58;10;3;4;0;16;
330023305000052;1;0;475072;475072;0;0;1;4;33;73;17;7;8;8;0;
330023305000053;1;1;316944;315444;1500;1;6;16;60;49;15;9;6;2;3;
330023305000054;1;0;495429;495429;0;0;1;13;66;62;23;17;10;6;5;
330023305000055;1;0;297897;297897;0;0;1;7;21;24;16;10;7;2;0;
330023305000056;1;0;175189;175189;0;0;0;1;10;14;10;9;2;5;2;
330023305000057;1;0;287415;287415;0;0;9;17;52;56;15;2;1;1;7;
330023305000058;1;0;376979;376979;0;0;6;29;100;81;17;7;2;0;3;
330023305000059;1;1;414132;413502;630;2;7;37;84;58;11;8;4;3;1;
330023305000060;1;0;345197;345197;0;0;6;21;64;59;19;6;0;0;3;
330023305000061;1;0;113327;113327;0;1;7;18;18;12;3;3;1;1;2;
330023305000062;1;0;292806;292806;0;0;5;25;31;28;18;8;10;1;3;
330023305000063;1;0;298529;298529;0;0;0;4;12;11;5;4;11;8;1;
330023305000064;1;0;100789;100789;0;0;4;6;19;14;7;2;1;1;3;
330023305000065;1;0;168930;168930;0;1;3;6;20;23;9;5;4;1;1;
330023305000066;1;1;137002;135967;1035;0;1;8;19;21;5;5;3;0;9;
330023305000067;1;0;274496;274496;0;0;4;10;40;46;15;7;4;3;21;
330023305000068;1;0;396824;396824;0;0;1;12;47;64;13;11;9;2;19;
330023305000069;1;2;164398;161888;2510;1;3;18;38;42;7;1;0;0;6;
330023305000070;1;2;306626;304216;2410;1;10;44;76;51;11;4;1;0;19;
330023305000071;1;2;378237;376227;2010;4;19;69;107;69;6;7;1;0;8;
330023305000072;1;0;140744;140744;0;3;12;42;47;17;0;1;0;0;12;
330025805000001;1;0;146955;146955;0;0;0;5;18;23;9;3;2;1;0;
330025805000002;1;0;537092;537092;0;0;3;17;56;74;35;16;11;0;5;
330025805000003;1;1;389807;389297;510;1;5;17;56;51;22;10;4;0;18;
330025805000004;1;0;575981;575981;0;0;6;21;58;67;28;21;15;3;30;
330025805000005;1;0;294428;294428;0;0;1;14;42;37;17;13;1;1;8;
330025805000006;1;1;283193;278093;5100;0;6;9;28;44;17;11;5;0;24;
330025805000007;1;0;302390;302390;0;0;4;22;59;47;11;8;2;0;5;
330025805000008;1;0;267883;267883;0;0;0;8;10;31;15;4;11;2;4;
330025805000009;1;0;302205;302205;0;0;1;17;18;22;8;13;7;4;3;
330025805000010;1;0;347583;347583;0;0;6;5;34;48;16;12;8;1;5;
330025805000011;1;0;418982;418982;0;0;1;24;34;37;19;10;6;5;4;
330025805000012;1;0;244630;244630;0;1;4;11;19;30;18;9;4;2;3;
330025805000013;1;0;278749;278749;0;4;8;25;63;55;16;4;3;0;6;
330025805000014;1;0;255724;255724;0;0;10;23;34;35;12;5;5;1;2;
330025805000015;1;0;244984;244984;0;2;2;17;28;34;11;6;6;2;0;
330025805000016;1;1;168618;168618;0;1;1;12;28;20;4;5;3;1;15;
330025805000017;1;0;256811;256811;0;0;3;30;58;45;10;4;3;0;1;
330025805000018;1;0;334670;334670;0;0;3;15;22;40;21;9;12;0;1;
330025805000019;1;0;150472;150472;0;0;1;5;20;29;4;10;3;0;2;
330025805000020;1;0;287811;287811;0;0;3;10;21;26;15;9;5;5;0;
330025805000021;1;0;166563;166563;0;0;1;14;25;27;7;5;4;1;4;
330025805000022;1;0;118067;118067;0;0;2;11;21;24;11;1;0;0;2;
